ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,27.77,61781594112,4.0,2.5,0,6.5,False,4.21
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,112.17,61244080128,4.0,2.5,0,6.5,False,3.64
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,62.81,76704751616,4.0,2.5,0,6.5,False,3.18
FANG,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,158.6,45912498176,4.0,2.0,0,6.0,False,2.52
EQT,EQT Corporation,Energy,Oil & Gas E&P,60.68,37868384256,4.0,2.0,0,6.0,False,1.09
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,37.47,23785957376,4.0,2.0,0,6.0,False,2.56
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,27.39,20902404096,4.0,2.0,0,6.0,False,3.21
APA,APA Corporation,Energy,Oil & Gas E&P,27.1,9696013312,4.0,1.5,0,5.5,False,3.69
EPD,Enterprise Products Partners L.P.,Energy,Oil & Gas Midstream,32.61,70608723968,4.0,1.5,0,5.5,False,6.69
NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated,81.79,7392709120,4.0,1.5,0,5.5,False,2.62
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,190.53,57924993024,4.0,1.5,0,5.5,False,2.1
COP,ConocoPhillips,Energy,Oil & Gas E&P,93.69,117013413888,4.0,1.5,0,5.5,False,3.59
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,139.36,56318754816,4.0,1.5,0,5.5,False,3.44
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,38.46,57456300032,4.0,1.5,0,5.5,False,2.96
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,116.54,496838836224,4.0,1.5,0,5.5,False,3.54
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,174.14,54096896000,4.0,1.5,0,5.5,False,2.6
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,150.0,302223360000,4.0,1.5,0,5.5,False,4.56
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,49.2,48549277696,4.0,1.0,0,5.0,False,1.87
OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,42.43,41802477568,4.0,1.0,0,5.0,False,2.26
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,76.34,48075567104,4.0,1.0,0,5.0,False,5.4
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,28.45,24256530432,4.0,1.0,0,5.0,False,2.39
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,180.74,38893776896,4.0,1.0,0,5.0,False,2.21
