ticker,company_name,sector,industry,current_price,market_cap,financial_score,moat_score,risk_deduction,total_score,passing,dividend_yield
TBB,AT&T Inc. 5.35% GLB NTS 66,N/A,N/A,0.0,136794308608.0,2.5,1.0,0.0,3.5,False,0.0
UNMA,Unum Group 6.250% JR NT58,N/A,N/A,0.0,5363139072.0,2.5,0.5,0.0,3.0,False,0.0
NIQ,NIQ,N/A,N/A,15.73,4640349696.0,2.5,0.5,0.0,3.0,False,0.0
HCXY,"Hercules Capital, Inc.",N/A,N/A,0.0,1347453440.0,2.5,0.5,0.0,3.0,False,0.0
CCZ,Comcast Holdings Corp.,N/A,N/A,62.75,59438931968.0,2.5,0.5,0.0,3.0,False,0.0
JSM,Navient Corporation SR NT 6% 121543,N/A,N/A,0.0,5394366976.0,2.5,0.5,0.0,3.0,False,0.0
DTW,DTE Energy Company JR SUB DB 2017 E,N/A,N/A,0.0,3776243456.0,2.5,0.5,0.0,3.0,False,0.0
BHFAL,"Brighthouse Financial, Inc.",N/A,N/A,0.0,3450235904.0,2.5,0.5,0.0,3.0,False,0.0
FRMI,Fermi Inc.,N/A,N/A,15.16,9308624896.0,2.5,0.5,0.0,3.0,False,0.0
MHLA,"Maiden Holdings, Ltd. 6.625 NT 2046",N/A,N/A,0.0,1175440128.0,2.5,0.5,0.0,3.0,False,0.0
CMSA,CMS Energy Corporation 5.6% JRSUB NT 78,N/A,N/A,0.0,6226176000.0,2.5,0.5,0.0,3.0,False,0.0
RCKTW,"Rocket Pharmaceuticals, Inc.",N/A,N/A,0.0305,0.0,2.5,0.0,0.0,2.5,False,0.0
EMIS,Emmis Acquisition Corp.,N/A,N/A,10.02,158073856.0,2.5,0.0,0.0,2.5,False,0.0
EMISR,Emmis Acquisition Corp.,N/A,N/A,0.1505,0.0,2.5,0.0,0.0,2.5,False,0.0
EMP,"Entergy Mississippi, Inc. 1M BD 66",N/A,N/A,0.0,182166896.0,2.5,0.0,0.0,2.5,False,0.0
XOSWW,"Xos, Inc.",N/A,N/A,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
ENJ,"Entergy Utility Group, Inc. 1ST MTG 5% 52",N/A,N/A,0.0,184746208.0,2.5,0.0,0.0,2.5,False,0.0
RCB,Ready Capital Corporation,N/A,N/A,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
BBBY,"Bed Bath & Beyond, Inc.",N/A,N/A,6.32,435124064.0,2.5,0.0,0.0,2.5,False,0.0
FNGD,MicroSectors FANG+ Index -3X Inverse Leveraged ETN,N/A,N/A,0.0,2973575936.0,2.0,0.5,0.0,2.5,False,0.0
FISV,"Fiserv, Inc.",N/A,N/A,66.28,36029353984.0,2.5,0.0,0.0,2.5,False,0.0
EFTY,"Etoiles Capital Group Co., Ltd",N/A,N/A,15.02,302052224.0,2.5,0.0,0.0,2.5,False,0.0
ECCX,Eagle Point Credit Company Inc. 6.6875% NT 28,N/A,N/A,0.0,454004224.0,2.5,0.0,0.0,2.5,False,0.0
EAI,"Entergy Arkansas, Inc. 1M BD 4.875%66",N/A,N/A,0.0,982590912.0,2.5,0.0,0.0,2.5,False,0.0
GPJA,Georgia Power Company 5% JR SUB NT 77,N/A,N/A,0.0,209309904.0,2.5,0.0,0.0,2.5,False,0.0
GOODO,Gladstone Commercial Corporation,N/A,N/A,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
BEATW,"HeartBeam, Inc.",N/A,N/A,0.08,0.0,2.5,0.0,0.0,2.5,False,0.0
GRN,iPath Series B Carbon ETN,N/A,N/A,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
AGCC,Agencia Comercial Spirits Ltd,N/A,N/A,9.88,196379824.0,2.5,0.0,0.0,2.5,False,0.0
HCACU,Hall Chadwick Acquisition Corp.,N/A,N/A,10.025,254882000.0,2.5,0.0,0.0,2.5,False,0.0
VGASW,"Verde Clean Fuels, Inc.",N/A,N/A,0.0802,0.0,2.5,0.0,0.0,2.5,False,0.0
AIIA,AI Infrastructure Acquisition Corp.,N/A,N/A,9.92,191356800.0,2.5,0.0,0.0,2.5,False,0.0
HERZ,"Herzfeld Credit Income Fund, Inc.",N/A,N/A,0.0,42084028.0,2.5,0.0,0.0,2.5,False,0.0
USGOW,U.S. GoldMining Inc.,N/A,N/A,0.6728,0.0,2.5,0.0,0.0,2.5,False,0.0
HOVNP,"Hovnanian Enterprises, Inc. PFD DEP1/1000A",N/A,N/A,0.0,2910478592.0,2.0,0.5,0.0,2.5,False,0.0
CXAIW,CXApp Inc.,N/A,N/A,0.0599,0.0,2.5,0.0,0.0,2.5,False,0.0
UHGWW,"United Homes Group, Inc.",N/A,N/A,0.1425,0.0,2.5,0.0,0.0,2.5,False,0.0
BFRGW,"Bullfrog AI Holdings, Inc.",N/A,N/A,0.39,0.0,2.5,0.0,0.0,2.5,False,0.0
BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd.,N/A,N/A,10.0,0.0,2.5,0.0,0.0,2.5,False,0.0
TNONW,"Tenon Medical, Inc.",N/A,N/A,0.0119,0.0,2.5,0.0,0.0,2.5,False,0.0
LION,Lionsgate Studios Corp.,N/A,N/A,7.04,2039694336.0,2.0,0.5,0.0,2.5,False,0.0
COEPW,"Coeptis Therapeutics Holdings, Inc.",N/A,N/A,0.0164,0.0,2.5,0.0,0.0,2.5,False,0.0
BLZR,Trailblazer Acquisition Corp.,N/A,N/A,10.065,345984352.0,2.5,0.0,0.0,2.5,False,0.0
BLZRU,Trailblazer Acquisition Corp.,N/A,N/A,10.22,0.0,2.5,0.0,0.0,2.5,False,0.0
BLZRW,Trailblazer Acquisition Corp.,N/A,N/A,0.59,0.0,2.5,0.0,0.0,2.5,False,0.0
LVROW,Lavoro Limited,N/A,N/A,0.009,0.0,2.5,0.0,0.0,2.5,False,0.0
TDWDU,Tailwind 2.0 Acquisition Corp.,N/A,N/A,10.025,0.0,2.5,0.0,0.0,2.5,False,0.0
LTRYW,Lottery.com Inc.,N/A,N/A,0.0,0.0,2.5,0.0,0.0,2.5,False,0.0
TCGL,TechCreate Group Ltd.,N/A,N/A,5.52,112787400.0,2.5,0.0,0.0,2.5,False,0.0
APLMW,"Apollomics, Inc.",N/A,N/A,0.0182,50735560.0,2.5,0.0,0.0,2.5,False,0.0
MBVIW,M3-Brigade Acquisition Vi Corp.,N/A,N/A,0.44,0.0,2.5,0.0,0.0,2.5,False,0.0
SDAWW,SunCar Technology Group Inc.,N/A,N/A,0.0452,0.0,2.5,0.0,0.0,2.5,False,0.0
TALKW,"Talkspace, Inc.",N/A,N/A,0.0496,0.0,2.5,0.0,0.0,2.5,False,0.0
MBVI,M3-Brigade Acquisition Vi Corp.,N/A,N/A,10.05,433406272.0,2.5,0.0,0.0,2.5,False,0.0
SEV,Aptera Motors Corp.,N/A,N/A,5.42,149147808.0,2.5,0.0,0.0,2.5,False,0.0
SWZ,"Total Return Securities, Inc.",N/A,N/A,0.0,79243960.0,2.5,0.0,0.0,2.5,False,0.0
SWVLW,Swvl Holdings Corp.,N/A,N/A,0.01,0.0,2.5,0.0,0.0,2.5,False,0.0
SVA,Sinovac Biotech Ltd.,N/A,N/A,6.47,642436736.0,2.5,0.0,0.0,2.5,False,0.0
MKDW,MKDWELL Tech Inc.,N/A,N/A,0.202,29011108.0,2.5,0.0,0.0,2.5,False,0.0
MKDWW,MKDWELL Tech Inc.,N/A,N/A,0.0111,0.0,2.5,0.0,0.0,2.5,False,0.0
OCSAW,Oculis Holding AG,N/A,N/A,9.41,0.0,2.5,0.0,0.0,2.5,False,0.0
SI,"Shoulder Innovations, Inc.",N/A,N/A,15.2,313145600.0,2.5,0.0,0.0,2.5,False,0.0
CCHH,CCH Holdings Ltd,N/A,N/A,11.47,220797504.0,2.5,0.0,0.0,2.5,False,0.0
SOJC,The Southern Company JR 2017B NT 77,N/A,N/A,0.0,21558652928.0,2.5,0.0,0.0,2.5,False,0.0
NMP,NMP Acquisition Corp.,N/A,N/A,10.0,159708336.0,2.5,0.0,0.0,2.5,False,0.0
NMPAR,NMP Acquisition Corp.,N/A,N/A,0.24,0.0,2.5,0.0,0.0,2.5,False,0.0
NMPAU,NMP Acquisition Corp.,N/A,N/A,10.2,0.0,2.5,0.0,0.0,2.5,False,0.0
NIOBW,NioCorp Developments Ltd.,N/A,N/A,2.53,0.0,2.5,0.0,0.0,2.5,False,0.0
BTMWW,Bitcoin Depot Inc.,N/A,N/A,0.1201,0.0,2.5,0.0,0.0,2.5,False,0.0
BTTC,Black Titan Corporation,N/A,N/A,3.18,24561116.0,2.5,0.0,0.0,2.5,False,0.0
OAKUR,Oak Woods Acquisition Corporation,N/A,N/A,0.25,0.0,2.5,0.0,0.0,2.5,False,0.0
OAKUW,Oak Woods Acquisition Corporation,N/A,N/A,0.0416,0.0,2.5,0.0,0.0,2.5,False,0.0
BTBDW,"BT Brands, Inc.",N/A,N/A,0.1093,0.0,2.5,0.0,0.0,2.5,False,0.0
SMJF,SMJF,N/A,N/A,4.4,0.0,2.5,0.0,0.0,2.5,False,0.0
ZJZZT,ZJZZT,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
EP-C,EP-C,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
EPR-C,EPR-C,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
RCC,RCC,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
RCD,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
REXR-B,REXR-B,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
REXR-C,REXR-C,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
ZAZZT,ZAZZT,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
ZBZX,ZBZX,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
BW-A,BW-A,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
SLG-I,SLG-I,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NRUC,NRUC,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
SMHB,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend ETN,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,20.42
ATEST,ATEST,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
BC-C,BC-C,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NSA-A,NSA-A,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NSA-B,NSA-B,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NPWR+,NPWR+,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NREF-A,NREF-A,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
ATEST.A,ATEST.A,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
ATEST.B,ATEST.B,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NTEST,NTEST,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
NTEST.A,NTEST.A,N/A,N/A,0.0,0.0,2.0,0.0,0.0,2.0,False,0.0
